GeneratedReview,label,source,category,Prompt
"Il folosesc de ceva timp si... Nu am nimic de reprosat! Nici macar nu a ajuns deteriorat. Nu se incalzeste si este in continuare foarte usor de manevrat. Se usuca foarte usor. Pe lnga faptul ca este foarte confortabil, nu face nicio treaba. Ramne de vazut cum se comporta in timp. Este un cadou perfect! Am sa mai iau unul! Este foarte util si pentru copii",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nici nu stiu cum se conecteaza. Are doua chei, una la chei si una la cablu... L-am dat jos de pe site si nu se conecteaza. L-am conectat la laptop si nu s-a conectat. Nu stiu cum se face, dar nu am avut probleme. Am incercat si la un Samsung si e mult mai probabil sa se conecteze",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu se blocheaza. Imi dau seama de acest lucru abia cnd il deblochez si am uitat complet de el. Poate ca ar trebui sa il sterg de pe cont si sa il bag la un loc cu totul. Dar nu, ca doar nu sunt fana al acestui telefon. Este unul dintre cele mai bune si mai scumpe. Plus ca este foarte puternic",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Am si folosit deja cteva... Sunt multumita! Recomand!!! E super!!! Am pus si apa si... Dar nu a avut mare efect!! Am luat-o pentru a-mi spala masina, sa nu murdareasca si am curatat-o de plastic!!! Dar si pentru ca era in portbagaj!! Foarte draguta!!! O voi lua mereu! O recomand!!! Este un",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu e chiar asa de rau cum pare... Nu l-am folosit dect o data, dar pot spune ca arata exact ca originalul... E foarte bun, foarte frumos. L-am spalat cu apa calda, nu prea imi place cum se curata. Il folosim de ceva timp si... nu se curata prea usor... Se rupe la fiecare spalare. E ok,",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... ma simt ca un copil.. E foarte util.. E mult mai simplu dect credeam... Imi place si ma lasa sa ma joc cu el.. E foarte simplu.. Este foarte util!! Eu imi beau cafeaua pe el si imi place sa incerc sa il folosesc si sa ma conectez la el.. E un fel de baterie.. La un moment dat, a inceput sa",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... S-a rupt destul de usor. De la prima utilizare, s-a dus pe sub tot ecranul. Nu recomand! Nu are aspect profesional. Nu are cum. Nici pe partea de antena. In schimb, pe partea de telefon este tare. Nici cu 3G si 4G nu are efect. Si nu are o putere prea mare. Si se",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Deosebit de eficient pentru uz casnic si... Pentru uz casnic. Pentru toate tipurile de parchet. Pe lnga faptul ca este foarte silentios si se poate plia, este foarte util atunci cand vrei sa salvezi timp cu schimbarea parchetului. De asemenea, este util si cand vrei sa salvezi bani. Este un fel de sifon care are forma de L",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nimic de zis, este mai bun dect un telefon Samsung. Il am de mai bine de o luna si nu am avut probleme. Il recomand cu incredere! Este super! Am dat 6 stele telefonului, deoarece este cam mare (3cm) si de calitate. Este foarte puternic, nu se misca foarte repede. E o chestie de marketing ce vine la pachet cu",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... nu a cazut. Este foarte util. S-au si rupt niste piese. L-am luat pentru un Lenovo P10000 si in scurt timp a inceput sa se aseze la locul lui. Am luat modelul mai vechi P9900 si a venit exact ce aveam nevoie. L-am comandat a doua zi de la Emag. Depaseste foarte,fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Foarte multumit, pna acum. Nu se lipeste, nu se incinge si se usuca excelent.Sunt foarte multumita. A ajuns repede, in 24-48 de ore dupa ce i-am lipit si dat jos de pe perete. Si nu miros deloc. O sa revin cu o alta varianta. Eu am facut niste folii care au intrat imediat in h",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nimic de zis, nu ma deranjeaza cu nimic. O sa revin cu detalii. Are un efect foarte puternic si nu se potriveste cu alte produse. Este bun, practic si foarte eficient. Este de calitate si nu curge sau miroase ca altele. Pe scurt, este un produs ok. Recomand. Este perfect pentru a avea o saltea super confortabila in timpul somnului. Am",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... m-am uitat si pe YouTube si pe emag. Sunt ok, nu ma deranjeaza, sunt multumita. La mine functioneaza. Nu are nevoie de setari. Isi face treaba, se usuca foarte repede. E mult mai eficient dect un umidificator de birou. Nu il gasesti oriunde. Il iei cu tine. Sper sa tina mult. Nu e chiar ieftin",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... De la inceput nu mi-a fost de niciun folos, a trebuit sa il folosesc doar din obisnuinta. Si nu e de ajuns ca am nevoie de el, trebuie sa ma tina si o sa il folosesc si pe viitor. Il recomand si altora. Multumesc.E frumos, functioneaza bine, nu se lipeste. E rezistent. A intrat la",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu m-ar deranja sa-l scap. Isi merita banii. Il am de cteva luni si deja pot face o treaba buna. Il folosesc doar pentru birou, nu si pentru laptop. Il am de vreo doi ani si inca nu am dat o comanda. Doar ca... De cnd am dat comanda la el, nu-l mai folosesc. Il folosesc doar",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... e foarte bun. Isi merita toti banii, mai ales cnd se foloseste in masina, unde intra mai multe scaune, e mult mai comod si practic pentru copii.Nu am folosit niciodata scaunul de copil dar cnd sunt in masina, nu prea vreau sa ma asez pe spate. Pe scaunul de adulti, trebuie sa ma bazez, trebuie sa-mi fix",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Este foarte bun! Este singurul produs care inca se poate folosi de la distanta, cu toate ca acum ma tem ca le voi strica... Nu am dect sa scot bateria din baterie si sa pornesc telefonul! Dar nu! Il folosesc pe silentios. Nu scoate niciun sunet, deci nu e nevoie sa-l trag eu! Nu stiu ct de silentios, dar",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... E prea mic. Nu-l pot arunca. Este destul de solid. Am cumparat 5 de la eMAG. Din pacate, au luat doar 6. Le-am pus din curiozitate pe unul. Am dat 2 lei pe 5 bucati. In plus, nu erau ambalate.Am dat 3 lei pe 5 bucati. Nu mai vorbim de ambalaj. Sunt foarte mici si",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... sunt multumita. Se conecteaza foarte repede. Isi face treaba, foarte bine, imi place ca nu pierde deloc spatiu. Il folosesc de o saptamna. Sunt foarte multumita! Are un pret extraordinar! Sunt foarte multumita! A iesit foarte multumita! Sunt foarte multumita de el! Se conecteaza foarte usor si simplu. Il folosesc de aproape o saptamna. Sunt foarte multumita! Sunt",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Este destul de gros, cred ca este prea subtire. Este destul de rezistent, am folosit acest material de 2 ori (de 2-3 ori) si am rezistat destul de bine. Il voi folosi si pentru masina de spalat vase! Eu am 4 seturi de produse de acelasi tip, toate s au separat, am dat jos toate piesele cu care a venit in",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu l-am folosit inca, insa e foarte bun in realitate. Nu am avut probleme cu el. Nu m-au deranjat nici macar mirosul, desi am o treaba de facut in bucatarie! Il folosesc zilnic si am nevoie de el! Mi-ar fi placut sa aiba un miros puternic dar sunt foarte multumita de el. Pe mine ma ajuta. Nu am",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... De ce sa nu il utilizez? Am deja 10 luni de cnd l-am folosit si sunt foarte multumita! Recomand! Este foarte rezistent, il folosesc de 3 luni si sunt super multumita! L-am prins intr-un rucsac si, conform descrierii, l-am dus la spalatorie pentru ca isi merita banii! Il folosesc de la vrsta de 10",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Mi-au ramas mici pete pe el. L-am schimbat de o suta de ori. Nu cred ca e un produs de calitate. Am zis ca o sa il returnez si in doua luni s-a rezolvat. Nu e mare lucru. Am platit 100 lei si sunt foarte multumit de achizitie. Este o folie foarte buna, se monteaza foarte usor.",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Are o mica imperfectiune pe spate, dar eu nu sunt foarte multumita. L-am pus pe un Samsung MU236PFF in loc de Samsung MU237MU236F, iar pe acesta, cel vechi, nu si-a pierdut nimic. Este o mare diferenta intre un iPhone din 2007, iPhone 6S,",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu se potriveste la niciun model. Este incomod si il voi returna. Are un pret de 10 lei, dar cred ca merita. Eu am pus in pachet si o folie silicon, pe care o folosesc frecvent. Am luat-o de la un magazin de profil si, dupa cum se vede pe ambalajul de carton, nu este deloc lipicioasa. Nu am folosit",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Este foarte stabil si usor de folosit. Un minus: nu are deloc plastic, doar o hrtie subtire care se lipeste de marginea scaunului... Si nici nu e rezistent! La o masina de gaurit am dat 8 gauri in cauciuc. O sa le fac la fiecare 5-6 ani! Sunt foarte multumita! Foarte util si frumos! Sper sa reziste multi ani!",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... Foarte multumit de el! Recomand! Este att de rapid si de comod! Isi face treaba si ma tine captiv in timp ce lucrez la laptopul meu! Sunt foarte multumita! Recomand! Este foarte usor de montat! Are o baterie si un sistem de protectie pentru ecran! E destul de mic si usor de montat. Multumesc! Are o calitate superioara! Si daca se,fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu mai are putere deloc. Isi pierde volumul in mai putin de o ora. O sa mai revin cu un review.Destul de ieftin, raportul calitate-pret excelent. Il recomand. Il folosesc de ceva timp si... nu mai are putere deloc. O sa mai revin cu un review.Destul de ieftin, raportul calitate-pret excelent.",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Foarte multumit! Sunt multumit! Am primit 2 luni de folosire. Am folosit-o zilnic, de 3 ori! Este foarte moale si se curata usor. Se curata destul de greu, insa ma bucur ca am reusit sa-i dau cteva straturi (nu am avut probleme nici cu pielea). O recomand! Am si eu o pastai de vanilie de-",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Si am cam dat gres.. Imi place. Este usor de folosit, arata de bine si nu se simte nici o diferenta. Recomand! Recomand! Recomand! Recomand! Recomand! Recomand! Multumesc. De la mine, in schimb.. Am mai comandat si alte haine pentru copiii mei! Au fost foarte dragute, m-au primit cu ele dupa ce am dat",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Foarte mult. Chiar si in timpul somnului. Nu are niciun efect negativ, deoarece sunt foarte multumita. Dupa fiecare utilizare, il las sa actioneze. Am aplicat-o pe el ca sa nu le fie afectat. Nu am dat-o cu niciun fel de folie, deoarece am incercat sa aplic folia cu spatula. Si am dat-o jos din",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu l-am folosit. Are un miros att de puternic inct nu mi-am dat seama ca miroase si in realitate. In rest, merge perfect!Recomand! De la el am avut incredere si am avut incredere si in EMAG. Nu sunt foarte pretentioasa.Sunt mult mai multumita de el dect de Samsung. Sunt mult mai multumita de calitatea",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... ma deranjeaza sa-l mai scot de pe telefon din cnd in cnd, dar... il pot incarca si mai rapid. Eu folosesc incarcatorul de la acelasi incarcator pe telefon si e super puternic. Il folosesc si pentru incarcator cnd scot telefonul din priza (1-1:15), iar pentru laptop... nu e suficient. De aceea, am luat-",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... ma simt minunat! Il folosesc zilnic! In plus, este silentios si usor de folosit. Sunt multumita. E destul de bun pentru pretul lui. Nu ai cum sa te plictisesti de el. O sa-l fac cadou unei persoane care are un cine. Are nevoie de el si e o placere sa il ai in preajma. Sper sa nu se plictis",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu are miros. Foarte mult produs. Nu imi mai ramne dect sa ma plng ca nu miroase. Insa, dupa mai putin de un an a inceput sa miroasa extraordinar si a fost de folos la spalatul parchetului, la curatat rufele si multe alte detalii.Mie nu imi place mirosul de bebelus. In schimb... Este excelent. Am si aspi",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu se lipeste nimic!! De departe mai bun dect cele de la Okapi! Si am avut doar o singura problema cu el!! Am inceput sa il dezlipeasca la fiecare spalare (dupa ce a intrat in apa) si am vazut ca se desprinde efectiv in timpul spalarii! L-am dezlipit pe cel de la volan, pe cel",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu se incinge. Nu are nevoie de apa. O folosesc doar in caz ca se raneste. L-am cumparat pentru a-l pune in geanta de laptop pe care o folosesc de cteva luni. Il folosesc de o saptamna, e destul de mare si se incalzeste usor. Il folosesc de cteva luni. Este practic si foarte comod. Am mai",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu se lipeste nimic! Eu nu folosesc nimic! Are un miros placut, care se simte de la distanta, se aude tare si sunt foarte multumita! E foarte silentios, nu face zgomot si se fixeaza cu ventuze! Foarte tare! S-au prins de tot ecranul si se pot prinde si de telefonul mobil. Sunt foarte multumita! Am dat 20",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Se conecteaza foarte repede. Sper sa se comporte bine, ca altfel nu mai face treaba de minune.Camera nu e chiar foarte performanta, nu am fost foarte mult interesat de ea, dar e o jucarie buna. Se vede foarte bine pe telefon, chiar daca se poate folosi si pe tableta.Recomand. Sunt niste modele pentru persoane care vor sa fie",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu functioneaza! E ca si cum l-ai rupe! E un surub si are o lungime de 1.5m. Trebuie sa il montezi cu un surub si nu e chiar usor de montat, dar il prinzi. E un surub de mare viteza, din cele mai mari pe care le-am vazut! Si sunt cele mai mari pe care le-",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu se lipeste, dar ma indoiesc ca e rezistent. La prima utilizare am dat banii pe 3 incarcatoare, dar a functionat destul de bine pna la urma. Sunt multumita de produs si imi place. Se potriveste, functioneaza, nu ma deranjeaza bateria, are 2,5mm si bateria tine mai mult dect imi asteptam, o baterie nu se poate incarca de",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu ma asteptam ca aceasta jucarie sa fie att de captivanta. Este foarte tare, foarte frumoasa, un pic prea zgomotoasa, dar cu incredere. La doar ctiva ani, deja este preferata copiilor mei. Sunt multumita de ea. Si mai ales de faptul ca este robusta. Fetita mea are 3 ani. Si pentru noi este perfect! Copilul isi poate",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... Foarte multumit! Si nu numai de acesta ci si de altele. Le-am folosit de cteva ori si nu se lipesc. Sunt tare multumita. Multumesc! Multumesc pentru ca le-ati facut cadou. In continuare recomand cu incredere! E ok. Nu ai ce sa faci cu el in plus. Sunt mai mult dect multumita. Multumita! Multumesc pentru toate,fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu a avut o treaba buna cu mine. L-am facut praf. Am dat doar o cantitate mica de vopsea. Am aplicat pe el in primele 3 zile de la montaj. La momentul actual, este cel mai bun, de altfel si prima vopsea pe care am aplicat-o. O sa mai comand de la Emag. Sunt multumita! Imi place.",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu am de ce sa ma plng. Este foarte bun. Le-am dat jos si au ramas intact. Au fost probleme de montaj, dar sunt ok. Am dat jos si am fost mai mult dect multumit. Sunt destul de bune. Acum, sunt gata. Sper ca de cnd le folosesc, sa nu mai ia mirosul, dar nu cred ca mai are",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Am schimbat cutia de la plastic-lemn, la material, dar inca nu m-am decis cu ce sa il inlocuiesc! De fiecare data ma duc sa imi iau un set nou de scutece! Dar acest set a fost mai mult dect bun! Foarte multumit de ea! Am folosit-o in fiecare zi la servici si sunt foarte multumita! Feti",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... De cnd a aparut, au inceput sa-mi faca treaba. Sunt multumita de ea. Am cumparat-o si pentru copii si adulti. Nu am dureri de spate. Si isi merita toti banii. E f f confortabila. Isi face treaba. In schimb, imi mai fac treaba cu un cablu microUSB inclus care ma ajuta foarte mult la o conectare mai",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... Nu a avut efect la mine! Pe mine nu ma ajuta cu nimic... Mai ales ca de cteva zile ma tot chinuie durerile de spate. La masaj... Nu o mai puteam suporta! De acum e la fel de rau ca masajul! Il vreau la mine! Il strng cu minile si il strng pna imi iese sngele din el! Pe mine ma doare asa de,fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu e chiar asa de bun ca in poza de prezentare... Dar nu ma pot plnge. O sa revin la review. E foarte bun, e frumos, e usor de asamblat si folosit. Incarcatorul tine mult si nu il poti pierde! Am de luat si un incarcator separat de iPhone, mai mare, dar nu se pierde deloc la incarcare.",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Am uitat de el. La urma urmei... Ar fi trebuit sa am timp, sa-l pun pe masina. Poate ar fi fost mai bine sa nu-l folosesc. Am pus totul pe masina si nu a mai ramas nimic. In plus, mi s-a stricat in momentul in care am pus folia pe spate, si este foarte fragilizata",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... a venit ambalat frumos, fara urme... Nu merita nici macar un leu, nu am de ce sa ma plng... Doar ca sunt tare cu gura... Cnd il scoti din cutie nu are nici un miros... Nu pot dect sa ma bucur! Si sunt foarte multumita. Am mai luat cu 2 zile inainte cteva snururi de silicon pe care nu le-",fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu se comporta. De ce? Am uitat sa verific inainte, si... sunt si mai mici dect marimea, de doar 3 mm. Am comandat la magazin, si... ce sa mai zic? Mi-au ajuns doar pe un numar. Nu stiu daca e de buna calitate sau e de o calitate si mai proasta. Nu merita nici macar 0,5%",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu face zgomot deloc, nu se incinge si nici nu se incinge. Mai ales daca il folosesti pe vreme de iarna!Livrare rapida, calitate-pret ok. Recomand!Ireprosabil de slab. Este mai degraba de calitate dect de pret. Un pachet incomplet, nimic de zis, dar sa stiti ca este cam mult",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... Nu incarca telefonul asa cum ar trebui. Este prea mare. Deci... Am fost nevoit sa-l desfac si sa-l bag in bateria telefonului. Nu a functionat deloc. Depaseste bateria de la iPhone 5s. Nu-l recomand. Am dat deja jumatate de telefon si era plin de cabluri care ma tineau in buzunar. Ca sa nu,fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si...nu stiu cum ar trebui sa fie. E foarte slab calitativ. Are un miros putin ciudat si o textura foarte tare. Recomand. Il am de cteva luni, nu se lipeste deloc de telefon. Si il folosesc si pentru camera. Foarte bun telefonul. Recomand. In rest...Recomand.Am un Samsung S9 Pro din 2011, care a ajuns",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... m-a schimbat total. Am un rucsac care ma tine 2 saptamni, pentru ca nu am avut timp sa il umflu si apoi sa il dau jos. Dar imi pare rau. Sper sa reziste si sa aiba efect si asupra pielii. Eu am avut probleme cu el, dar pna acum am reusit sa scap de acest disconfort. Este chiar distractiv. Am mai",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu am avut probleme. Dar sunt foarte multumita. Le-am montat si in cteva saptamni au disparut toate. Imi plac foarte mult, sunt multumita. Recomand!Sunt foarte multumita de acest produs. Isi merita banii. Isi merita banii. Imi place foarte mult.Recomand. Bebe merge super usor si e mai mare, mai fericit. Bebe il",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... am o problema. Nu se vede pe ecranul telefonului. Dupa ce am dat o tura pe telefon (arata prost), nu a mai aparut nici o lumina de fundal. Mi-e foarte greu sa fac poze cu o lumina de fundal. Sunt foarte incntat de noua functie. Are o suprafata neagra, nu are nicio lumina, dar se aude foarte tare si are",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Imi place la maxim! Isi face treaba foarte bine, dar se incinge rapid. L-am cumparat pentru o prietena si, ca sa nu fie prea fierbinte, am pus cteva chestii peste el. Am scapat de neplacerea de a inchide o priza lnga aparatul de aer conditionat. Cu toate astea, se blocheaza din prima si este destul de mare. Chiar daca",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... nu am avut probleme cu el. Este silentios, nu are nimic de pierdut si nu se dezumfla sau alte riscuri. Recomand, merita. Il folosim zilnic si ne place. Si pe timp de noapte se dezumfla. L-am cumparat de la un magazin, dar nu am gasit review. O sa fac o recenzie pentru ca il folosesc zilnic",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... imi place. O sa-l mai testez o perioada. Si pe timp de noapte si pe timp de zi si in alte conditii de functionare. Dar cred ca va rezista cel putin 2 ani. E foarte fain si util. Are si un design modern si simplu. Sunt foarte multumita. E un cadou de suflet. 😌 👍🏼,fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Si-a facut treaba. Cu toate acestea, dupa mai bine de o luna am avut nevoie de o reparare a telefonului. Nu este cine stie ce, dar functioneaza. Sunt foarte multumita. Sunt multumita si nu cred ca mai exista pe piata un telefon cu un asemenea raport pret calitate. Este o jucarie de calitate. O recomand, este o jucarie de calitate",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu este cine stie ce. Nu cred ca are viata lunga. Sunt foarte multumita de acest telefon. Am fost destul de multumita. Si bateria era la maxim. Recomand!Abia am asteptat sa inceapa sa se incarce, dar se pare ca a rezistat mult. Este super. Incarca de cteva ori in decurs de cteva ore. Este foarte solid.Nu",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu am folosit acest aparat nici macar o data (o sa imi fac o lista cu acest aparat), dar l-am incercat in urma cu cteva luni. Am pus un aparat de 4 inch si am folosit o antena ingusta si subtire. Am pus niste cabluri si am montat antena. O sa va spun ca antena nu era mai inalta dect un surub",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Sunt ok, se misca bine! Sunt ok! Sunt ok! Sunt ok! Sunt ok! E ok!Nu ma deranjeaza! Totul e OK! Sunt ok! Am dat jos multe straturi de straturi! Sunt ok! Am dat jos multe straturi de straturi de straturi! Am dat jos multe straturi! Sunt ok! Sunt ok! Sunt OK! Sunt OK!",fake,generated with fine-tuned model,masina de spalat,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Am ajuns pe la 30 km si se simte foarte puternic. Dar de la o distanta mai mare nu se simte deloc. Il folosesc pentru un drum de 2-3 zile, care a avut de cele mai multe ori o latime de ctiva km si o panta foarte mare. Daca merg o perioada, ma obisnuiesc cu acest drum. E ca si cum ai merge",fake,generated with fine-tuned model,laptop,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Nu mi se pare ok. Este foarte mic, se desface foarte greu. Nu recomand. Se vede prin capacul rosiilor, pe care l-am uitat, ca nu a fost desfacut. In rest, un produs decent. Nu am avut probleme cu el. Nu vreau sa imi para rau! Imi place! Are 2 mnere si o surubelnita",fake,generated with fine-tuned model,telefon mobil,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Este super! Il folosim zi de zi la multe aplicatii. De exemplu, la Apple Watch 4, unde se conecteaza la Apple Watch 3. Am avut nevoie de un adaptor pentru a conecta watchul la un Apple Watch 4, asa ca mi-am cumparat un Apple Watch 2.0, deoarece nu avea adaptor. Am facut repede o conexiune si",fake,generated with fine-tuned model,carte,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... se rupe foarte usor, pe mine m-a costat un set de 4 bucati si o surubelnita si nu am avut niciodata nevoie sa le schimb si sunt foarte multumita! Cu siguranta ca merita banii! Pe de alta parte, nu ai nevoie de surubelnita sau lipici. Totul este foarte simplu de folosit, doar sa ai rabdare! Am luat 4 bucati",fake,generated with fine-tuned model,televizor,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... Este super-usor de montat, rezistent, impermeabil si extrem de placut la atingere. Il folosesc zilnic de la nastere. Este foarte bun, pentru ca se pot urmari si cele trei anotimpuri prin pielea bebelusilor. Sunt super multumita! Copilul meu este incntat. Recomand!Materialul este foarte bun! Copilul meu e super incntat! Il folosesc zilnic de",fake,generated with fine-tuned model,husa de telefon,Il folosesc de ceva timp si...
Il folosesc de ceva timp si... ma simt super bine in el. Are un raport pret -pret foarte bun! Foarte multumita!Revin cu un link pentru alte comenzi. Le-am comandat deja de pe Emag.Sunt extrem de incntata! Este super!! O recomand!!Sunt foarte multumita de produsul achizitionat!Revin cu un link pentru alte comenzi! Le-am comandat deja,fake,generated with fine-tuned model,casti audio,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... NU l-am folosit, dar... Am ramas la parerea ca nu l-am folosit deloc. De ce? Pentru ca se misca foarte bine pe asfalt, chiar daca sunt de 2 ori mai denivelate si se zbat pe suprafete mari. Sunt bune pentru un Golf 4... Si pe asfalt de pe ploaie. Le-am dat jos si sunt foarte multumit",fake,generated with fine-tuned model,produs de baie,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... S-a comportat bine, dar nu prea imi face treaba buna, se lasa si se misca putin aiurea cnd il folosesc. Dupa mai multe incercari, l-am montat. Are o greutate medie de 3-4kg, dar nu pare de jucarie. Are un aspect de jucarie, dar nu mi se pare de jucarie. Nu se potriveste pe un telefon iPhone",fake,generated with fine-tuned model,uscator de rufe,Il folosesc de ceva timp si...
"Il folosesc de ceva timp si... a ajuns intact! Am schimbat-o de cteva ori... Sunt multumita! L-am mai dat jos de cteva ori si nu s-a lipit deloc! Nici nu pot sa spun ca e chiar foarte rezistent! Pe de alta parte, la pretul de vnzare, e chiar super! Mai ales in comparatie cu alte modele! Sper sa nu ma dezamageasca de",fake,generated with fine-tuned model,blender,Il folosesc de ceva timp si...
